No.,Puzzle,Solution,Solve time in seconds
47,000640000070003050006805900067408103400000005203501870008304500050200010000057000',935642781872913456146875932567428193481739265293561874618394527754286319329157648',0.004193900000245776
48,000009065000008703000470080003020041002105800180030900040081000708300000350900000',837219465294568713516473289963827541472195836185634927649781352728356194351942678',0.004104899999219924
49,830040000502000010000008000010420300070003002600005000060000090009067001000300078',837641925542739816196258734918426357475983162623175489764812593389567241251394678',0.007719600002019433
50,008002030001060008900000000000023001003601080040080000000010096200700000490000200',658942137721365948934178625869423571573691482142587369385214796216739854497856213',0.065135900000314
51,900002040046803005020040090060900000009007500530060010000020900301005000070000004',985712346146893275723546891267951483419387562538264719654128937391475628872639154',0.04240070000014384
52,004105200020000030500060004072000190008607400050000070045736910001904600000020000',384175269726498531519362784672843195198657423453219876845736912231984657967521348',0.005749300002207747
53,010050020900030006006701500001409300390000041004307200002805600600020008080070030',713658924958234716246791583521489367397562841864317295132845679679123458485976132',0.0048141000006580725
54,070000902200800010300200078107009000920107035000500701790008004080001009603000080',875613942269874513314295678157439826926187435438526791791368254582741369643952187',0.00675779999801307
55,001800000080000070000590061500029700910000006700015300000430052060000030004100000',651847293389261475472593861546329718913784526728615349197438652865972134234156987',0.0035907000019506086
56,980070045000000008502000900038059000000402000000180650006000502100000000840020061',983276145467591328512843976738659214651432897294187653376914582125768439849325761',0.005996699997922406
57,004050093003000658000100000800007062305009007700003019000800000002000875007060031',264758193173294658958136724849517362315629487726483519531872946692341875487965231',0.0031616000014764722
58,004600038010958700800010000400000280003000007100000450500090000040861300001500049',954627138312958764876413592495176283683245917127389456538794621249861375761532849',0.005870799999684095
59,007900605000003040500020100080000002004201800200000060003050001020600000805002700',437918625612573948598426173986745312374261859251389467763854291129637584845192736',0.0056048000005830545
60,390500400007400000040070008023000000709200600080030025008013040000804302400050007',396528471857491236142376958523687194719245683684139725268713549975864312431952867',0.015134799999941606
61,900060020003800004510904000000500206000648000106009000000402031400005800080090005',974361528623857914518924367849513276237648159156279483795482631461735892382196745',0.01829409999845666
62,000080200003200700042000006800076000010802050000410009500000120006008300008020000',751689234683245791942731586839576412417892653265413879594367128126958347378124965',0.007144300001527881
63,500000000009210507162000000000840009200650003000730004958000000004980205300000000',587364912439218567162597348673842159241659783895731624958123476714986235326475891',0.014393900000868598
64,000006020001000705370100000005960800000030007007820400910600000004000203000004080',548796321261348795379152648435967812826431957197825436912683574784519263653274189',0.006123999999545049
65,037010000800000090100600000008057000900206001000930200000004003050000007000020540',537819462864372195129645378218457639943286751675931284782564913456193827391728546',0.042250400001648813
66,500080003486030500000500060600100000200040037008003200000400020800000070320065019',591286743486731592732594861673152984259648137148973256965417328814329675327865419',0.006292199999734294
67,000000007301000500080906021920000070000052900410000050050604018809000700000000009',296541837341827596587936421925468173673152984418379652752694318869213745134785269',0.045518500002799556
68,000200500600015000018400000081500070007106900060008210000004850000890004004003000',349287561672315489518469732981542376257136948463978215196724853735891624824653197',0.0037671999998565298
69,040009000075100082000600500004003260200000007001008390000800400019400038080001000',642589173975134682138672549894713265263945817751268394326897451519426738487351926',0.0033002000018313993
70,210309400008740009000000000030900604000030008080200107000000000005470002970106800',217359486658741329394682571732918654146537298589264137421895763865473912973126845',0.021873599998798454
71,020090030007000200300402001001605300053781920000000000800000003700904005006070100',524197638167853249389462751941625387653781924278349516895216473712934865436578192',0.029077899998810608
72,005000400700400080006980005094700000002000100300002960007069201000007000200500030',985673412713425689426981375194756823672398154358142967537869241841237596269514738',0.01885709999987739
73,230000090005300040471600200000007060000895000050200000002003654090004700040000089',238741596965328147471659238329417865716895423854236971182973654693584712547162389',0.016940599998633843
74,004000200000408000809000407201507603000641000007209100005000300602000704000124000',314765298726498531859312467291587643538641972467239185145876329682953714973124856',0.012669600000663195
75,000068500801000000000900008030050002060309001900040600000000070650094000290100050',329468517871532964546917328134856792765329841982741635413685279657294183298173456',0.009879999997792765
76,201000005090400100600100890800000000012070000763000510000210009000840030000307204',281739465395468127674152893849521376512673948763984512438216759927845631156397284',0.039184699999168515
77,107020006200006030050000100003602005060070008002508001020000700400009010601050003',137425896284916537956783124813642975569371248742598361328164759475839612691257483',0.009623999998439103
78,040010030010204080200080005800607004000000000009000500302401608000000000007325100',948516732513274986276983415821657394465139827739842561352491678194768253687325149',0.007191900000179885
79,600402009005306800390801046000000000200040005508000703000000000709000308050607020',687452139415396872392871546976513284231748695548269713123985467769124358854637921',0.005786699999589473
80,000203000007650800060018040301000078026000510870000204010320080003049100000801000',148293657237654891965718342351462978426987513879135264514326789783549126692871435',0.005211100000451552
81,007000005900600000204000800006290000810003000040006020000005708000760000100040250',387912465951684372264537819736291584812453697549876123693125748425768931178349256',0.0032659999997122213
82,395004080102000005760005000000510309000602000506043000000400056400000701050700423',395124687142867935768395142274518369839672514516943278927431856483256791651789423',0.005208500002481742
83,100500096000000004640083005080050400070264050004030070800320041200000000410006003',132547896758692134649183725386759412971264358524831679867325941293418567415976283',0.008352599998033838
84,009100400000003008050400700040007203006201800201300060004006020700900000008002300',869175432427693158153428796945867213376251849281349567534786921712934685698512374',0.003239099998609163
85,000000070900005403000023890060070530803009100100000000007080000410002000090510080',325498671981765423746123895264871539853249167179356248537684912418932756692517384',0.012146999997639796
86,002800650800500000500092001003000065006070400450000300200740006000003008098001700',342817659819536274567492831723184965986375412451629387235748196174963528698251743',0.016891600000235485
87,006709000040005010005001907154000006000080000600000295701900800080600020000108500',316729458947835612825461937154297386293586174678314295761952843589643721432178569',0.0034230999990541022
88,080000020301040605500010007076000430000694000000000000003507200700000003002080900',687935124321748695549216387976851432235694718418372569893567241764129853152483976',0.006493099997896934
89,300000006000850070027009000090500801800006003050300609036002000000460030100000002',348127596961853274527649318693574821814296753752381649436712985289465137175938462',0.003833300001133466
90,008964700060030080300200000603000900820000004500000067100800090050003470000095001',218964753764531289395287146673458912829176534541329867137842695952613478486795321',0.0070736000016040634
91,000090000400000001005206700840907063900030007050000020580020096030000010000804000',378491652426375981195286734842917563961532847753648129587123496634759218219864375',0.07793630000014673
92,090008010600005002000270000009080054004702100530090800000067000400300009010500080',792638415648915732153274968279183654864752193531496827925867341486321579317549286',0.0033561999989615288
93,001900008060008000280000067610050080000001000890060070370000025040007000006800001',751946238963278514284135967617359482432781659895462173379614825148527396526893741',0.008447199998045107
94,605000190890620000000509000170000600008000400006000013000205000000068034084000702',625384197897621345341579826179432658238156479456897213763245981912768534584913762',0.008320199998706812
95,010050600300061000006004001000409810005000072030002000200040500000700004904000080',812357649349261758756894231627439815495186372138572496281943567563718924974625183',0.007561200000054669
96,500980700003000000907000804010830000009002001070004003006070210000609000000000307',541983726823746195967251834614837952389562471275194683456378219732619548198425367',0.00511239999832469
97,630070050900003008000800300005080010300401007010030600004008000500600002020090081',638972154957143268241865379475286913369451827812739645194528736583617492726394581',0.003208500002074288
98,058030009000072000103000060700300080001000300400700010304000020000069000025040001',258631749946572138173984562769315284581426397432798615394157826817269453625843971',0.032690300002286676
99,071080300000230005600007009007000030460000078050000200700900003900053000005020940',571489362849236715632517489297865134463192578158374296726941853984753621315628947',0.005676400000083959
100,209150800300004000061700050005000000000471000000000400090008640000300009006049102',249153876357684921861792354415826793938471265672935418593218647124367589786549132',0.025530999999318738
